epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,60.0353,0.54156,0.41131,0.93328,0.92311,0.9898,0.96052,0.83429,0.54772,0.58635,0.94884,0.0008515,0.0008515,0.0008515
17,63.7144,0.51716,0.40576,0.91562,0.86233,0.98048,0.91731,0.80082,0.56019,1.11388,0.98191,0.0008416,0.0008416,0.0008416
18,67.2078,0.50543,0.39088,0.9216,0.91864,0.99181,0.95066,0.83579,0.53995,0.73306,0.94946,0.0008317,0.0008317,0.0008317
19,70.6955,0.51874,0.39285,0.92473,0.98365,0.98965,0.995,0.87923,0.51553,0.44842,0.93061,0.0008218,0.0008218,0.0008218
20,74.0553,0.50723,0.3889,0.9265,0.99491,0.99587,0.995,0.88095,0.51473,0.37322,0.94205,0.0008119,0.0008119,0.0008119
21,77.4277,0.49072,0.37946,0.90323,0.97091,1,0.995,0.87903,0.50466,0.47471,0.9142,0.000802,0.000802,0.000802
22,80.7892,0.47329,0.37126,0.90757,0.92548,0.99306,0.96783,0.85772,0.50814,0.62355,0.91027,0.0007921,0.0007921,0.0007921
23,84.5237,0.46199,0.34876,0.88819,0.99422,1,0.995,0.89485,0.47315,0.34254,0.91326,0.0007822,0.0007822,0.0007822
24,88.1661,0.43904,0.33554,0.90918,0.99389,1,0.995,0.89126,0.49934,0.34637,0.92005,0.0007723,0.0007723,0.0007723
25,91.697,0.46374,0.34925,0.90525,0.99353,1,0.995,0.89742,0.50405,0.32794,0.91198,0.0007624,0.0007624,0.0007624
26,95.3093,0.46014,0.34627,0.89713,0.99562,0.99598,0.995,0.88027,0.56138,0.35002,0.95924,0.0007525,0.0007525,0.0007525
27,98.6859,0.47895,0.35356,0.90635,0.99516,0.99338,0.995,0.90128,0.48531,0.33556,0.90329,0.0007426,0.0007426,0.0007426
28,102.212,0.48944,0.35413,0.91032,0.99506,0.99517,0.995,0.89507,0.47671,0.32377,0.89595,0.0007327,0.0007327,0.0007327
29,106.05,0.45306,0.33027,0.88953,0.99094,0.99398,0.99493,0.89109,0.5004,0.32213,0.9148,0.0007228,0.0007228,0.0007228
30,109.533,0.44266,0.31828,0.88662,0.99508,0.99233,0.995,0.90556,0.45903,0.31002,0.87966,0.0007129,0.0007129,0.0007129
31,113.001,0.41887,0.3152,0.88465,0.99311,0.99493,0.995,0.91309,0.44392,0.30046,0.87596,0.000703,0.000703,0.000703
32,116.58,0.40553,0.30195,0.87795,0.99202,0.9992,0.995,0.90671,0.45055,0.30233,0.88069,0.0006931,0.0006931,0.0006931
33,120.101,0.42741,0.31374,0.87221,0.9945,0.99306,0.99473,0.9052,0.46022,0.29749,0.88798,0.0006832,0.0006832,0.0006832
34,123.744,0.41592,0.31447,0.8748,0.99461,0.99398,0.995,0.90239,0.47596,0.31529,0.89656,0.0006733,0.0006733,0.0006733
35,126.851,0.41775,0.31348,0.88573,0.99313,1,0.995,0.91104,0.44084,0.28322,0.883,0.0006634,0.0006634,0.0006634
36,129.756,0.40077,0.30207,0.87925,0.99432,1,0.995,0.93192,0.40421,0.26786,0.8596,0.0006535,0.0006535,0.0006535
37,132.736,0.38807,0.29626,0.87976,0.99503,1,0.995,0.92016,0.41663,0.27409,0.87855,0.0006436,0.0006436,0.0006436
38,135.706,0.41794,0.30751,0.88668,0.99259,1,0.995,0.90812,0.44024,0.28298,0.89271,0.0006337,0.0006337,0.0006337
39,138.811,0.39477,0.29518,0.8749,0.99449,1,0.995,0.91618,0.42156,0.30024,0.88406,0.0006238,0.0006238,0.0006238
40,141.661,0.4159,0.30961,0.88949,0.99172,0.98798,0.995,0.92081,0.42038,0.2824,0.87676,0.0006139,0.0006139,0.0006139
41,144.699,0.39637,0.29914,0.88522,0.97683,0.99799,0.995,0.91238,0.43462,0.28303,0.87654,0.000604,0.000604,0.000604
42,147.626,0.38222,0.30077,0.86847,0.99668,1,0.995,0.89981,0.4659,0.28458,0.88403,0.0005941,0.0005941,0.0005941
43,150.595,0.364,0.27421,0.85047,0.99679,1,0.995,0.91239,0.44846,0.27586,0.88817,0.0005842,0.0005842,0.0005842
44,153.974,0.39234,0.28505,0.87124,0.99471,1,0.995,0.92919,0.418,0.27569,0.86928,0.0005743,0.0005743,0.0005743
45,156.928,0.38216,0.28332,0.87112,0.9777,0.97672,0.995,0.91052,0.44938,0.30879,0.88208,0.0005644,0.0005644,0.0005644
46,159.948,0.37535,0.28574,0.86988,0.99471,1,0.995,0.9182,0.42772,0.25923,0.87915,0.0005545,0.0005545,0.0005545
47,162.831,0.36109,0.27436,0.857,0.99487,1,0.995,0.92229,0.40972,0.26628,0.86573,0.0005446,0.0005446,0.0005446
48,165.74,0.37403,0.28392,0.85249,0.99415,1,0.995,0.90741,0.43975,0.26724,0.87834,0.0005347,0.0005347,0.0005347
49,168.727,0.39434,0.29021,0.89175,0.99657,1,0.995,0.9196,0.40929,0.27142,0.86887,0.0005248,0.0005248,0.0005248
50,171.672,0.37032,0.28128,0.85802,0.9963,0.99784,0.995,0.92236,0.40634,0.26095,0.87001,0.0005149,0.0005149,0.0005149
51,174.966,0.37137,0.27494,0.87154,0.99573,1,0.995,0.91745,0.41526,0.25722,0.86979,0.000505,0.000505,0.000505
52,177.827,0.35139,0.261,0.85969,0.99249,1,0.995,0.92513,0.38187,0.26211,0.85312,0.0004951,0.0004951,0.0004951
53,180.638,0.36828,0.27219,0.87157,0.9966,1,0.995,0.92953,0.40867,0.25838,0.87062,0.0004852,0.0004852,0.0004852
54,183.8,0.38924,0.27239,0.88495,0.99495,1,0.995,0.92157,0.42405,0.25136,0.87569,0.0004753,0.0004753,0.0004753
55,186.688,0.3542,0.2662,0.85206,0.99368,1,0.995,0.92837,0.39952,0.24911,0.86549,0.0004654,0.0004654,0.0004654
56,189.571,0.37607,0.27652,0.87238,0.99597,0.99715,0.995,0.93291,0.39951,0.24846,0.86151,0.0004555,0.0004555,0.0004555
57,192.391,0.3434,0.25823,0.85969,0.98976,0.99768,0.995,0.94015,0.38894,0.25302,0.86824,0.0004456,0.0004456,0.0004456
58,195.619,0.3325,0.2436,0.86385,0.98939,0.99662,0.99367,0.92436,0.38905,0.25479,0.86162,0.0004357,0.0004357,0.0004357
59,198.558,0.36012,0.27243,0.87591,0.99563,0.99808,0.995,0.93153,0.38084,0.2326,0.85653,0.0004258,0.0004258,0.0004258
60,201.39,0.34749,0.25557,0.86185,0.99648,1,0.995,0.92093,0.40716,0.23811,0.86721,0.0004159,0.0004159,0.0004159
61,204.302,0.34653,0.26078,0.87499,0.99491,1,0.995,0.93886,0.37458,0.21929,0.85111,0.000406,0.000406,0.000406
62,207.478,0.34023,0.24884,0.85798,0.99721,0.99562,0.995,0.94136,0.3766,0.22467,0.85665,0.0003961,0.0003961,0.0003961
63,210.441,0.32943,0.24096,0.84432,0.99433,0.9962,0.995,0.93556,0.37368,0.23088,0.85219,0.0003862,0.0003862,0.0003862
64,213.238,0.34241,0.24415,0.86312,0.99528,0.99848,0.995,0.9219,0.39891,0.23121,0.869,0.0003763,0.0003763,0.0003763
65,216.368,0.3196,0.24834,0.86289,0.99735,0.99444,0.995,0.9399,0.37577,0.22689,0.85218,0.0003664,0.0003664,0.0003664
66,219.235,0.32707,0.24692,0.85753,0.99635,0.99691,0.995,0.93373,0.39515,0.24294,0.86489,0.0003565,0.0003565,0.0003565
67,222.11,0.3216,0.24351,0.85331,0.99554,1,0.995,0.93611,0.38517,0.23074,0.86145,0.0003466,0.0003466,0.0003466
68,225.114,0.34144,0.24804,0.86928,0.98696,0.99819,0.995,0.93173,0.39045,0.2346,0.86406,0.0003367,0.0003367,0.0003367
69,227.958,0.31255,0.23673,0.85126,0.99405,0.9986,0.995,0.9386,0.39002,0.2278,0.8584,0.0003268,0.0003268,0.0003268
70,230.792,0.32137,0.23834,0.8528,0.9969,1,0.995,0.94159,0.36545,0.22437,0.84759,0.0003169,0.0003169,0.0003169
71,233.675,0.30966,0.2311,0.84416,0.99629,1,0.995,0.93356,0.39675,0.22795,0.86262,0.000307,0.000307,0.000307
72,236.475,0.31921,0.24068,0.85253,0.99605,1,0.995,0.93889,0.38337,0.22009,0.85626,0.0002971,0.0002971,0.0002971
73,239.347,0.29901,0.22772,0.84518,0.99627,1,0.995,0.93052,0.39913,0.22301,0.86309,0.0002872,0.0002872,0.0002872
74,242.158,0.29645,0.22437,0.85326,0.99628,0.99832,0.995,0.93709,0.37935,0.22371,0.85113,0.0002773,0.0002773,0.0002773
75,245.088,0.31902,0.23882,0.8609,0.99691,1,0.995,0.93316,0.39062,0.22092,0.85335,0.0002674,0.0002674,0.0002674
76,248.002,0.30201,0.2223,0.85423,0.99573,0.99927,0.995,0.94342,0.36376,0.21243,0.84248,0.0002575,0.0002575,0.0002575
77,251.054,0.29573,0.22054,0.85195,0.99583,0.99602,0.995,0.93845,0.37336,0.21933,0.84849,0.0002476,0.0002476,0.0002476
78,254.028,0.30724,0.23152,0.85923,0.99663,0.99933,0.995,0.93998,0.37093,0.21944,0.84559,0.0002377,0.0002377,0.0002377
79,256.82,0.30757,0.22807,0.86398,0.99142,1,0.995,0.9379,0.37864,0.22994,0.85051,0.0002278,0.0002278,0.0002278
80,259.742,0.29983,0.22417,0.85264,0.99426,0.99387,0.995,0.93656,0.36872,0.22801,0.84481,0.0002179,0.0002179,0.0002179
81,262.638,0.27966,0.2102,0.84302,0.99327,1,0.995,0.94438,0.35569,0.2155,0.84044,0.000208,0.000208,0.000208
82,265.642,0.26965,0.20517,0.8404,0.99621,1,0.995,0.94474,0.35781,0.21258,0.84133,0.0001981,0.0001981,0.0001981
83,268.822,0.28625,0.21356,0.84202,0.9957,1,0.995,0.94713,0.34836,0.19991,0.83958,0.0001882,0.0001882,0.0001882
84,272.208,0.29282,0.21687,0.8511,0.99447,1,0.995,0.94173,0.35098,0.20215,0.84189,0.0001783,0.0001783,0.0001783
85,275.232,0.26726,0.20264,0.83124,0.99523,1,0.995,0.94115,0.35542,0.20355,0.84852,0.0001684,0.0001684,0.0001684
86,278.11,0.27316,0.20715,0.85304,0.99592,0.99987,0.995,0.94486,0.35387,0.20254,0.84458,0.0001585,0.0001585,0.0001585
87,281.352,0.27039,0.20338,0.84246,0.99678,0.99953,0.995,0.93789,0.36247,0.20128,0.84731,0.0001486,0.0001486,0.0001486
88,284.594,0.26136,0.20209,0.83722,0.99695,1,0.995,0.94483,0.34951,0.19755,0.83917,0.0001387,0.0001387,0.0001387
89,287.422,0.28116,0.21088,0.8477,0.9967,1,0.995,0.93799,0.36552,0.20406,0.84873,0.0001288,0.0001288,0.0001288
90,290.248,0.26488,0.19534,0.84262,0.99635,1,0.995,0.93706,0.36886,0.20278,0.85514,0.0001189,0.0001189,0.0001189
91,318.856,0.28368,0.24009,0.835,0.9966,1,0.995,0.94604,0.34838,0.199,0.83888,0.000109,0.000109,0.000109
92,322.01,0.26139,0.2133,0.81467,0.9965,0.99401,0.995,0.94764,0.35595,0.20533,0.83957,9.91e-05,9.91e-05,9.91e-05
93,324.992,0.25196,0.20208,0.80746,0.9958,0.99422,0.995,0.94006,0.36735,0.21263,0.84311,8.92e-05,8.92e-05,8.92e-05
94,328.193,0.24195,0.18779,0.80514,0.99385,0.99568,0.995,0.95076,0.34967,0.20727,0.83596,7.93e-05,7.93e-05,7.93e-05
95,331.224,0.22004,0.19387,0.79065,0.99351,1,0.995,0.94739,0.3467,0.20427,0.83686,6.94e-05,6.94e-05,6.94e-05
96,334.163,0.23051,0.18955,0.79924,0.99367,1,0.995,0.93938,0.3622,0.20295,0.84439,5.95e-05,5.95e-05,5.95e-05
97,337.021,0.22418,0.18815,0.79872,0.99589,1,0.995,0.93916,0.36315,0.20299,0.84585,4.96e-05,4.96e-05,4.96e-05
98,340.155,0.2204,0.17863,0.79765,0.99632,1,0.995,0.94277,0.35896,0.2018,0.84261,3.97e-05,3.97e-05,3.97e-05
99,343.244,0.22078,0.18398,0.79194,0.99632,1,0.995,0.94365,0.35551,0.20537,0.84045,2.98e-05,2.98e-05,2.98e-05
100,346.081,0.20426,0.17167,0.80324,0.99621,1,0.995,0.94366,0.35462,0.20365,0.84062,1.99e-05,1.99e-05,1.99e-05
